name,type,value,date
哥伦比亚,COL,3.24,1964
哥伦比亚,COL,3.25,1965
哥伦比亚,COL,3.27,1966
哥伦比亚,COL,3.29,1967
哥伦比亚,COL,3.32,1968
哥伦比亚,COL,3.34,1969
哥伦比亚,COL,3.36,1970
哥伦比亚,COL,3.40,1971
哥伦比亚,COL,3.45,1972
哥伦比亚,COL,3.49,1973
哥伦比亚,COL,3.53,1974
哥伦比亚,COL,3.56,1975
哥伦比亚,COL,3.62,1976
哥伦比亚,COL,3.66,1977
哥伦比亚,COL,3.69,1978
哥伦比亚,COL,3.72,1979
哥伦比亚,COL,3.74,1980
哥伦比亚,COL,3.77,1981
哥伦比亚,COL,3.80,1982
哥伦比亚,COL,3.83,1983
哥伦比亚,COL,3.86,1984
哥伦比亚,COL,3.89,1985
哥伦比亚,COL,3.94,1986
哥伦比亚,COL,4.00,1987
哥伦比亚,COL,4.05,1988
哥伦比亚,COL,4.10,1989
哥伦比亚,COL,4.15,1990
哥伦比亚,COL,4.20,1991
哥伦比亚,COL,4.25,1992
哥伦比亚,COL,4.30,1993
哥伦比亚,COL,4.35,1994
哥伦比亚,COL,4.40,1995
哥伦比亚,COL,4.46,1996
哥伦比亚,COL,4.53,1997
哥伦比亚,COL,4.60,1998
哥伦比亚,COL,4.67,1999
哥伦比亚,COL,4.74,2000
哥伦比亚,COL,4.83,2001
哥伦比亚,COL,4.91,2002
哥伦比亚,COL,4.99,2003
哥伦比亚,COL,5.08,2004
哥伦比亚,COL,5.18,2005
哥伦比亚,COL,5.29,2006
哥伦比亚,COL,5.41,2007
哥伦比亚,COL,5.54,2008
哥伦比亚,COL,5.69,2009
哥伦比亚,COL,5.86,2010
哥伦比亚,COL,6.06,2011
哥伦比亚,COL,6.27,2012
哥伦比亚,COL,6.51,2013
哥伦比亚,COL,6.76,2014
哥伦比亚,COL,7.04,2015
哥伦比亚,COL,7.33,2016
哥伦比亚,COL,7.65,2017
科摩罗,COM,3.20,1960
科摩罗,COM,3.19,1961
科摩罗,COM,3.17,1962
科摩罗,COM,3.14,1963
科摩罗,COM,3.09,1964
科摩罗,COM,3.04,1965
科摩罗,COM,3.05,1966
科摩罗,COM,3.04,1967
科摩罗,COM,3.04,1968
科摩罗,COM,3.03,1969
科摩罗,COM,3.02,1970
科摩罗,COM,3.05,1971
科摩罗,COM,3.09,1972
科摩罗,COM,3.11,1973
科摩罗,COM,3.13,1974
科摩罗,COM,3.13,1975
科摩罗,COM,3.16,1976
科摩罗,COM,3.19,1977
科摩罗,COM,3.20,1978
科摩罗,COM,3.21,1979
科摩罗,COM,3.22,1980
科摩罗,COM,3.24,1981
科摩罗,COM,3.24,1982
科摩罗,COM,3.24,1983
科摩罗,COM,3.23,1984
科摩罗,COM,3.21,1985
科摩罗,COM,3.21,1986
科摩罗,COM,3.21,1987
科摩罗,COM,3.19,1988
科摩罗,COM,3.17,1989
科摩罗,COM,3.15,1990
科摩罗,COM,3.14,1991
科摩罗,COM,3.14,1992
科摩罗,COM,3.12,1993
科摩罗,COM,3.11,1994
科摩罗,COM,3.08,1995
科摩罗,COM,3.08,1996
科摩罗,COM,3.08,1997
科摩罗,COM,3.07,1998
科摩罗,COM,3.05,1999
科摩罗,COM,3.04,2000
科摩罗,COM,3.04,2001
科摩罗,COM,3.04,2002
科摩罗,COM,3.03,2003
科摩罗,COM,3.02,2004
科摩罗,COM,3.00,2005
科摩罗,COM,3.00,2006
科摩罗,COM,3.00,2007
科摩罗,COM,2.99,2008
科摩罗,COM,2.98,2009
科摩罗,COM,2.95,2010
科摩罗,COM,2.94,2011
科摩罗,COM,2.92,2012
科摩罗,COM,2.90,2013
科摩罗,COM,2.89,2014
科摩罗,COM,2.89,2015
科摩罗,COM,2.92,2016
科摩罗,COM,2.96,2017
刚果（金）,COD,2.93,1960
刚果（金）,COD,2.93,1961
刚果（金）,COD,2.92,1962
刚果（金）,COD,2.90,1963
刚果（金）,COD,2.88,1964
刚果（金）,COD,2.86,1965
刚果（金）,COD,2.86,1966
刚果（金）,COD,2.86,1967
刚果（金）,COD,2.86,1968
刚果（金）,COD,2.85,1969
刚果（金）,COD,2.84,1970
刚果（金）,COD,2.86,1971
刚果（金）,COD,2.86,1972
刚果（金）,COD,2.87,1973
刚果（金）,COD,2.87,1974
刚果（金）,COD,2.87,1975
刚果（金）,COD,2.88,1976
刚果（金）,COD,2.89,1977
刚果（金）,COD,2.89,1978
刚果（金）,COD,2.90,1979
刚果（金）,COD,2.90,1980
刚果（金）,COD,2.91,1981
刚果（金）,COD,2.92,1982
刚果（金）,COD,2.93,1983
刚果（金）,COD,2.93,1984
刚果（金）,COD,2.93,1985
刚果（金）,COD,2.94,1986
刚果（金）,COD,2.95,1987
刚果（金）,COD,2.95,1988
刚果（金）,COD,2.95,1989
刚果（金）,COD,2.95,1990
刚果（金）,COD,2.95,1991
刚果（金）,COD,2.95,1992
刚果（金）,COD,2.96,1993
刚果（金）,COD,2.96,1994
刚果（金）,COD,2.96,1995
刚果（金）,COD,2.97,1996
刚果（金）,COD,2.97,1997
刚果（金）,COD,2.97,1998
刚果（金）,COD,2.96,1999
刚果（金）,COD,2.95,2000
刚果（金）,COD,2.96,2001
刚果（金）,COD,2.97,2002
刚果（金）,COD,2.97,2003
刚果（金）,COD,2.97,2004
刚果（金）,COD,2.96,2005
刚果（金）,COD,2.97,2006
刚果（金）,COD,2.98,2007
刚果（金）,COD,2.99,2008
刚果（金）,COD,2.99,2009
刚果（金）,COD,2.99,2010
刚果（金）,COD,3.00,2011
刚果（金）,COD,3.01,2012
刚果（金）,COD,3.02,2013
刚果（金）,COD,3.02,2014
刚果（金）,COD,3.02,2015
刚果（金）,COD,3.02,2016
刚果（金）,COD,3.02,2017
刚果（布）,COG,3.59,1960
刚果（布）,COG,3.64,1961
刚果（布）,COG,3.68,1962
刚果（布）,COG,3.71,1963
刚果（布）,COG,3.74,1964
刚果（布）,COG,3.76,1965
刚果（布）,COG,3.79,1966
刚果（布）,COG,3.81,1967
刚果（布）,COG,3.82,1968
刚果（布）,COG,3.83,1969
刚果（布）,COG,3.83,1970
刚果（布）,COG,3.84,1971
刚果（布）,COG,3.85,1972
刚果（布）,COG,3.84,1973
刚果（布）,COG,3.83,1974
刚果（布）,COG,3.82,1975
刚果（布）,COG,3.83,1976
刚果（布）,COG,3.82,1977
刚果（布）,COG,3.82,1978
刚果（布）,COG,3.81,1979
刚果（布）,COG,3.79,1980
刚果（布）,COG,3.79,1981
刚果（布）,COG,3.79,1982
刚果（布）,COG,3.78,1983
刚果（布）,COG,3.77,1984
刚果（布）,COG,3.76,1985
刚果（布）,COG,3.77,1986
刚果（布）,COG,3.77,1987
刚果（布）,COG,3.76,1988
刚果（布）,COG,3.75,1989
刚果（布）,COG,3.75,1990
刚果（布）,COG,3.74,1991
刚果（布）,COG,3.74,1992
刚果（布）,COG,3.73,1993
刚果（布）,COG,3.71,1994
刚果（布）,COG,3.69,1995
刚果（布）,COG,3.68,1996
刚果（布）,COG,3.66,1997
刚果（布）,COG,3.63,1998
刚果（布）,COG,3.60,1999
刚果（布）,COG,3.57,2000
刚果（布）,COG,3.55,2001
刚果（布）,COG,3.53,2002
刚果（布）,COG,3.50,2003
刚果（布）,COG,3.47,2004
刚果（布）,COG,3.43,2005
刚果（布）,COG,3.42,2006
刚果（布）,COG,3.40,2007
刚果（布）,COG,3.38,2008
刚果（布）,COG,3.36,2009
刚果（布）,COG,3.33,2010
刚果（布）,COG,3.34,2011
刚果（布）,COG,3.35,2012
刚果（布）,COG,3.35,2013
刚果（布）,COG,3.36,2014
刚果（布）,COG,3.37,2015
刚果（布）,COG,3.38,2016
刚果（布）,COG,3.40,2017
哥斯达黎加,CRI,3.02,1960
哥斯达黎加,CRI,3.03,1961
哥斯达黎加,CRI,3.05,1962
哥斯达黎加,CRI,3.07,1963
哥斯达黎加,CRI,3.09,1964
哥斯达黎加,CRI,3.12,1965
哥斯达黎加,CRI,3.16,1966
哥斯达黎加,CRI,3.20,1967
哥斯达黎加,CRI,3.25,1968
哥斯达黎加,CRI,3.30,1969
哥斯达黎加,CRI,3.36,1970
哥斯达黎加,CRI,3.43,1971
哥斯达黎加,CRI,3.50,1972
哥斯达黎加,CRI,3.58,1973
哥斯达黎加,CRI,3.66,1974
哥斯达黎加,CRI,3.73,1975
哥斯达黎加,CRI,3.81,1976
哥斯达黎加,CRI,3.88,1977
哥斯达黎加,CRI,3.95,1978
哥斯达黎加,CRI,4.01,1979
哥斯达黎加,CRI,4.06,1980
哥斯达黎加,CRI,4.12,1981
哥斯达黎加,CRI,4.17,1982
哥斯达黎加,CRI,4.22,1983
哥斯达黎加,CRI,4.27,1984
哥斯达黎加,CRI,4.33,1985
哥斯达黎加,CRI,4.39,1986
哥斯达黎加,CRI,4.46,1987
哥斯达黎加,CRI,4.53,1988
哥斯达黎加,CRI,4.61,1989
哥斯达黎加,CRI,4.70,1990
哥斯达黎加,CRI,4.78,1991
哥斯达黎加,CRI,4.87,1992
哥斯达黎加,CRI,4.96,1993
哥斯达黎加,CRI,5.06,1994
哥斯达黎加,CRI,5.16,1995
哥斯达黎加,CRI,5.26,1996
哥斯达黎加,CRI,5.36,1997
哥斯达黎加,CRI,5.46,1998
哥斯达黎加,CRI,5.57,1999
哥斯达黎加,CRI,5.70,2000
哥斯达黎加,CRI,5.83,2001
哥斯达黎加,CRI,5.98,2002
哥斯达黎加,CRI,6.14,2003
哥斯达黎加,CRI,6.30,2004
哥斯达黎加,CRI,6.48,2005
哥斯达黎加,CRI,6.65,2006
哥斯达黎加,CRI,6.82,2007
哥斯达黎加,CRI,7.01,2008
哥斯达黎加,CRI,7.22,2009
哥斯达黎加,CRI,7.46,2010
哥斯达黎加,CRI,7.71,2011
哥斯达黎加,CRI,7.99,2012
哥斯达黎加,CRI,8.29,2013
哥斯达黎加,CRI,8.60,2014
哥斯达黎加,CRI,8.90,2015
哥斯达黎加,CRI,9.19,2016
哥斯达黎加,CRI,9.47,2017
科特迪瓦,CIV,2.43,1960
科特迪瓦,CIV,2.44,1961
科特迪瓦,CIV,2.45,1962
科特迪瓦,CIV,2.45,1963
科特迪瓦,CIV,2.45,1964
科特迪瓦,CIV,2.45,1965
科特迪瓦,CIV,2.46,1966
科特迪瓦,CIV,2.46,1967
科特迪瓦,CIV,2.46,1968
科特迪瓦,CIV,2.46,1969
科特迪瓦,CIV,2.45,1970
科特迪瓦,CIV,2.45,1971
科特迪瓦,CIV,2.46,1972
科特迪瓦,CIV,2.46,1973
科特迪瓦,CIV,2.46,1974
科特迪瓦,CIV,2.46,1975
科特迪瓦,CIV,2.47,1976
科特迪瓦,CIV,2.47,1977
科特迪瓦,CIV,2.47,1978
科特迪瓦,CIV,2.48,1979
科特迪瓦,CIV,2.49,1980
科特迪瓦,CIV,2.49,1981
科特迪瓦,CIV,2.50,1982
科特迪瓦,CIV,2.52,1983
科特迪瓦,CIV,2.53,1984
科特迪瓦,CIV,2.55,1985
科特迪瓦,CIV,2.57,1986
科特迪瓦,CIV,2.59,1987
科特迪瓦,CIV,2.61,1988
科特迪瓦,CIV,2.63,1989
科特迪瓦,CIV,2.65,1990
科特迪瓦,CIV,2.67,1991
科特迪瓦,CIV,2.69,1992
科特迪瓦,CIV,2.71,1993
科特迪瓦,CIV,2.73,1994
科特迪瓦,CIV,2.75,1995
科特迪瓦,CIV,2.75,1996
科特迪瓦,CIV,2.76,1997
科特迪瓦,CIV,2.75,1998
科特迪瓦,CIV,2.75,1999
科特迪瓦,CIV,2.74,2000
科特迪瓦,CIV,2.76,2001
科特迪瓦,CIV,2.77,2002
科特迪瓦,CIV,2.78,2003
科特迪瓦,CIV,2.77,2004
科特迪瓦,CIV,2.76,2005
科特迪瓦,CIV,2.80,2006
科特迪瓦,CIV,2.83,2007
科特迪瓦,CIV,2.84,2008
科特迪瓦,CIV,2.85,2009
科特迪瓦,CIV,2.85,2010
科特迪瓦,CIV,2.87,2011
科特迪瓦,CIV,2.89,2012
科特迪瓦,CIV,2.89,2013
科特迪瓦,CIV,2.89,2014
科特迪瓦,CIV,2.89,2015
科特迪瓦,CIV,2.91,2016
科特迪瓦,CIV,2.93,2017
克罗地亚,HRV,6.93,1960
克罗地亚,HRV,7.10,1961
克罗地亚,HRV,7.29,1962
克罗地亚,HRV,7.49,1963
克罗地亚,HRV,7.71,1964
克罗地亚,HRV,7.92,1965
克罗地亚,HRV,8.20,1966
克罗地亚,HRV,8.48,1967
克罗地亚,HRV,8.76,1968
克罗地亚,HRV,9.04,1969
克罗地亚,HRV,9.34,1970
克罗地亚,HRV,9.69,1971
克罗地亚,HRV,10.04,1972
克罗地亚,HRV,10.37,1973
克罗地亚,HRV,10.67,1974
克罗地亚,HRV,10.94,1975
克罗地亚,HRV,11.17,1976
克罗地亚,HRV,11.38,1977
克罗地亚,HRV,11.55,1978
克罗地亚,HRV,11.63,1979
克罗地亚,HRV,11.61,1980
克罗地亚,HRV,11.48,1981
克罗地亚,HRV,11.25,1982
克罗地亚,HRV,10.98,1983
克罗地亚,HRV,10.77,1984
克罗地亚,HRV,10.65,1985
克罗地亚,HRV,10.72,1986
克罗地亚,HRV,10.87,1987
克罗地亚,HRV,11.08,1988
克罗地亚,HRV,11.33,1989
克罗地亚,HRV,11.58,1990
克罗地亚,HRV,11.99,1991
克罗地亚,HRV,12.41,1992
克罗地亚,HRV,12.83,1993
克罗地亚,HRV,13.26,1994
克罗地亚,HRV,13.69,1995
克罗地亚,HRV,14.12,1996
克罗地亚,HRV,14.51,1997
克罗地亚,HRV,14.88,1998
克罗地亚,HRV,15.23,1999
克罗地亚,HRV,15.57,2000
克罗地亚,HRV,15.97,2001
克罗地亚,HRV,16.40,2002
克罗地亚,HRV,16.79,2003
克罗地亚,HRV,17.09,2004
克罗地亚,HRV,17.25,2005
克罗地亚,HRV,17.41,2006
克罗地亚,HRV,17.44,2007
克罗地亚,HRV,17.41,2008
克罗地亚,HRV,17.43,2009
克罗地亚,HRV,17.56,2010
克罗地亚,HRV,17.71,2011
克罗地亚,HRV,17.95,2012
克罗地亚,HRV,18.25,2013
克罗地亚,HRV,18.57,2014
克罗地亚,HRV,18.88,2015
克罗地亚,HRV,19.31,2016
克罗地亚,HRV,19.72,2017
古巴,CUB,4.65,1960
古巴,CUB,4.72,1961
古巴,CUB,4.77,1962
古巴,CUB,4.80,1963
古巴,CUB,4.87,1964
古巴,CUB,4.98,1965
古巴,CUB,5.10,1966
古巴,CUB,5.27,1967
古巴,CUB,5.47,1968
古巴,CUB,5.67,1969
古巴,CUB,5.85,1970
古巴,CUB,6.06,1971
古巴,CUB,6.23,1972
古巴,CUB,6.39,1973
古巴,CUB,6.55,1974
古巴,CUB,6.73,1975
古巴,CUB,6.92,1976
古巴,CUB,7.13,1977
古巴,CUB,7.36,1978
古巴,CUB,7.57,1979
古巴,CUB,7.76,1980
古巴,CUB,7.96,1981
古巴,CUB,8.13,1982
古巴,CUB,8.26,1983
古巴,CUB,8.40,1984
古巴,CUB,8.54,1985
古巴,CUB,8.59,1986
古巴,CUB,8.65,1987
古巴,CUB,8.72,1988
古巴,CUB,8.78,1989
古巴,CUB,8.85,1990
古巴,CUB,8.91,1991
古巴,CUB,8.99,1992
古巴,CUB,9.07,1993
古巴,CUB,9.15,1994
古巴,CUB,9.22,1995
古巴,CUB,9.35,1996
古巴,CUB,9.46,1997
古巴,CUB,9.56,1998
古巴,CUB,9.68,1999
古巴,CUB,9.84,2000
古巴,CUB,10.02,2001
古巴,CUB,10.23,2002
古巴,CUB,10.47,2003
古巴,CUB,10.71,2004
古巴,CUB,10.95,2005
古巴,CUB,11.26,2006
古巴,CUB,11.57,2007
古巴,CUB,11.88,2008
古巴,CUB,12.18,2009
古巴,CUB,12.49,2010
古巴,CUB,12.76,2011
古巴,CUB,13.01,2012
古巴,CUB,13.27,2013
古巴,CUB,13.56,2014
古巴,CUB,13.91,2015
古巴,CUB,14.29,2016
古巴,CUB,14.74,2017
库拉索,CUW,4.87,1960
库拉索,CUW,4.81,1961
库拉索,CUW,4.74,1962
库拉索,CUW,4.66,1963
库拉索,CUW,4.56,1964
库拉索,CUW,4.44,1965
库拉索,CUW,4.56,1966
库拉索,CUW,4.66,1967
库拉索,CUW,4.79,1968
库拉索,CUW,4.94,1969
库拉索,CUW,5.12,1970
库拉索,CUW,5.25,1971
库拉索,CUW,5.39,1972
库拉索,CUW,5.51,1973
库拉索,CUW,5.59,1974
库拉索,CUW,5.64,1975
库拉索,CUW,5.73,1976
库拉索,CUW,5.82,1977
库拉索,CUW,5.90,1978
库拉索,CUW,5.97,1979
库拉索,CUW,6.05,1980
库拉索,CUW,6.16,1981
库拉索,CUW,6.25,1982
库拉索,CUW,6.34,1983
库拉索,CUW,6.42,1984
库拉索,CUW,6.51,1985
库拉索,CUW,6.71,1986
库拉索,CUW,6.92,1987
库拉索,CUW,7.12,1988
库拉索,CUW,7.32,1989
库拉索,CUW,7.52,1990
库拉索,CUW,7.72,1991
库拉索,CUW,7.93,1992
库拉索,CUW,8.16,1993
库拉索,CUW,8.39,1994
库拉索,CUW,8.64,1995
库拉索,CUW,8.95,1996
库拉索,CUW,9.26,1997
库拉索,CUW,9.58,1998
库拉索,CUW,9.92,1999
库拉索,CUW,10.28,2000
库拉索,CUW,10.61,2001
库拉索,CUW,10.94,2002
库拉索,CUW,11.30,2003
库拉索,CUW,11.69,2004
库拉索,CUW,12.10,2005
库拉索,CUW,12.25,2006
库拉索,CUW,12.44,2007
库拉索,CUW,12.66,2008
库拉索,CUW,12.91,2009
库拉索,CUW,13.18,2010
库拉索,CUW,13.56,2011
库拉索,CUW,13.97,2012
库拉索,CUW,14.43,2013
库拉索,CUW,14.94,2014
库拉索,CUW,15.50,2015
库拉索,CUW,15.93,2016
库拉索,CUW,16.37,2017
塞浦路斯,CYP,5.90,1960
塞浦路斯,CYP,6.11,1961
塞浦路斯,CYP,6.31,1962
塞浦路斯,CYP,6.44,1963
塞浦路斯,CYP,6.48,1964
塞浦路斯,CYP,6.48,1965
塞浦路斯,CYP,7.11,1966
塞浦路斯,CYP,7.82,1967
塞浦路斯,CYP,8.56,1968
塞浦路斯,CYP,9.32,1969
塞浦路斯,CYP,10.08,1970
塞浦路斯,CYP,10.04,1971
塞浦路斯,CYP,9.99,1972
塞浦路斯,CYP,9.91,1973
塞浦路斯,CYP,9.82,1974
塞浦路斯,CYP,9.72,1975
塞浦路斯,CYP,9.68,1976
塞浦路斯,CYP,9.61,1977
塞浦路斯,CYP,9.53,1978
塞浦路斯,CYP,9.44,1979
塞浦路斯,CYP,9.35,1980
塞浦路斯,CYP,9.46,1981
塞浦路斯,CYP,9.57,1982
塞浦路斯,CYP,9.68,1983
塞浦路斯,CYP,9.77,1984
塞浦路斯,CYP,9.84,1985
塞浦路斯,CYP,9.84,1986
塞浦路斯,CYP,9.84,1987
塞浦路斯,CYP,9.85,1988
塞浦路斯,CYP,9.88,1989
塞浦路斯,CYP,9.91,1990
塞浦路斯,CYP,9.93,1991
塞浦路斯,CYP,9.95,1992
塞浦路斯,CYP,9.98,1993
塞浦路斯,CYP,10.04,1994
塞浦路斯,CYP,10.12,1995
塞浦路斯,CYP,10.11,1996
塞浦路斯,CYP,10.12,1997
塞浦路斯,CYP,10.15,1998
塞浦路斯,CYP,10.18,1999
塞浦路斯,CYP,10.23,2000
塞浦路斯,CYP,10.28,2001
塞浦路斯,CYP,10.36,2002
塞浦路斯,CYP,10.47,2003
塞浦路斯,CYP,10.61,2004
塞浦路斯,CYP,10.77,2005
塞浦路斯,CYP,10.88,2006
塞浦路斯,CYP,10.99,2007
塞浦路斯,CYP,11.11,2008
塞浦路斯,CYP,11.24,2009
塞浦路斯,CYP,11.42,2010
塞浦路斯,CYP,11.67,2011
塞浦路斯,CYP,11.94,2012
塞浦路斯,CYP,12.23,2013
塞浦路斯,CYP,12.53,2014
塞浦路斯,CYP,12.83,2015
塞浦路斯,CYP,13.12,2016
塞浦路斯,CYP,13.42,2017
捷克共和国,CZE,9.36,1960
捷克共和国,CZE,9.60,1961
捷克共和国,CZE,9.84,1962
捷克共和国,CZE,10.08,1963
捷克共和国,CZE,10.33,1964
捷克共和国,CZE,10.60,1965
捷克共和国,CZE,10.92,1966
捷克共和国,CZE,11.24,1967
捷克共和国,CZE,11.56,1968
捷克共和国,CZE,11.85,1969
捷克共和国,CZE,12.11,1970
捷克共和国,CZE,12.39,1971
捷克共和国,CZE,12.61,1972
捷克共和国,CZE,12.78,1973
捷克共和国,CZE,12.94,1974
捷克共和国,CZE,13.10,1975
捷克共和国,CZE,13.31,1976
捷克共和国,CZE,13.54,1977
捷克共和国,CZE,13.71,1978
捷克共和国,CZE,13.73,1979
捷克共和国,CZE,13.56,1980
捷克共和国,CZE,13.30,1981
捷克共和国,CZE,12.86,1982
捷克共和国,CZE,12.35,1983
捷克共和国,CZE,11.94,1984
捷克共和国,CZE,11.71,1985
捷克共和国,CZE,11.81,1986
捷克共和国,CZE,12.02,1987
捷克共和国,CZE,12.29,1988
捷克共和国,CZE,12.52,1989
捷克共和国,CZE,12.68,1990
捷克共和国,CZE,12.87,1991
捷克共和国,CZE,13.01,1992
捷克共和国,CZE,13.10,1993
捷克共和国,CZE,13.17,1994
捷克共和国,CZE,13.22,1995
捷克共和国,CZE,13.39,1996
捷克共和国,CZE,13.55,1997
捷克共和国,CZE,13.69,1998
捷克共和国,CZE,13.77,1999
捷克共和国,CZE,13.80,2000
捷克共和国,CZE,13.90,2001
捷克共和国,CZE,13.92,2002
捷克共和国,CZE,13.92,2003
捷克共和国,CZE,13.95,2004
捷克共和国,CZE,14.04,2005
捷克共和国,CZE,14.23,2006
捷克共和国,CZE,14.46,2007
捷克共和国,CZE,14.74,2008
捷克共和国,CZE,15.07,2009
捷克共和国,CZE,15.44,2010
捷克共和国,CZE,15.91,2011
捷克共和国,CZE,16.42,2012
捷克共和国,CZE,16.95,2013
捷克共和国,CZE,17.49,2014
捷克共和国,CZE,17.99,2015
捷克共和国,CZE,18.53,2016
捷克共和国,CZE,19.03,2017
丹麦,DNK,10.60,1960
丹麦,DNK,10.76,1961
丹麦,DNK,10.93,1962
丹麦,DNK,11.09,1963
丹麦,DNK,11.25,1964
丹麦,DNK,11.40,1965
丹麦,DNK,11.59,1966
丹麦,DNK,11.77,1967
丹麦,DNK,11.94,1968
丹麦,DNK,12.12,1969
丹麦,DNK,12.30,1970
丹麦,DNK,12.54,1971
丹麦,DNK,12.77,1972
丹麦,DNK,12.99,1973
丹麦,DNK,13.21,1974
丹麦,DNK,13.42,1975
丹麦,DNK,13.65,1976
丹麦,DNK,13.87,1977
丹麦,DNK,14.08,1978
丹麦,DNK,14.26,1979
丹麦,DNK,14.43,1980
丹麦,DNK,14.60,1981
丹麦,DNK,14.75,1982
丹麦,DNK,14.87,1983
丹麦,DNK,14.99,1984
丹麦,DNK,15.11,1985
丹麦,DNK,15.26,1986
丹麦,DNK,15.39,1987
丹麦,DNK,15.50,1988
丹麦,DNK,15.57,1989
丹麦,DNK,15.60,1990
丹麦,DNK,15.59,1991
丹麦,DNK,15.54,1992
丹麦,DNK,15.46,1993
丹麦,DNK,15.36,1994
丹麦,DNK,15.24,1995
丹麦,DNK,15.18,1996
丹麦,DNK,15.10,1997
丹麦,DNK,15.02,1998
丹麦,DNK,14.94,1999
丹麦,DNK,14.85,2000
丹麦,DNK,14.88,2001
丹麦,DNK,14.90,2002
丹麦,DNK,14.94,2003
丹麦,DNK,15.02,2004
丹麦,DNK,15.15,2005
丹麦,DNK,15.39,2006
丹麦,DNK,15.66,2007
丹麦,DNK,15.96,2008
丹麦,DNK,16.30,2009
丹麦,DNK,16.67,2010
丹麦,DNK,17.03,2011
丹麦,DNK,17.49,2012
丹麦,DNK,18.03,2013
丹麦,DNK,18.57,2014
丹麦,DNK,19.05,2015
丹麦,DNK,19.43,2016
丹麦,DNK,19.68,2017
吉布提,DJI,2.31,1960
吉布提,DJI,2.31,1961
吉布提,DJI,2.32,1962
吉布提,DJI,2.33,1963
吉布提,DJI,2.35,1964
吉布提,DJI,2.37,1965
吉布提,DJI,2.37,1966
吉布提,DJI,2.37,1967
吉布提,DJI,2.38,1968
吉布提,DJI,2.39,1969
吉布提,DJI,2.41,1970
吉布提,DJI,2.40,1971
吉布提,DJI,2.41,1972
吉布提,DJI,2.42,1973
吉布提,DJI,2.43,1974
吉布提,DJI,2.45,1975
吉布提,DJI,2.39,1976
吉布提,DJI,2.35,1977
吉布提,DJI,2.33,1978
吉布提,DJI,2.33,1979
吉布提,DJI,2.35,1980
吉布提,DJI,2.38,1981
吉布提,DJI,2.41,1982
吉布提,DJI,2.45,1983
吉布提,DJI,2.49,1984
吉布提,DJI,2.51,1985
吉布提,DJI,2.52,1986
吉布提,DJI,2.52,1987
吉布提,DJI,2.52,1988
吉布提,DJI,2.54,1989
吉布提,DJI,2.59,1990
吉布提,DJI,2.62,1991
吉布提,DJI,2.67,1992
吉布提,DJI,2.72,1993
吉布提,DJI,2.77,1994
吉布提,DJI,2.80,1995
吉布提,DJI,2.85,1996
吉布提,DJI,2.89,1997
吉布提,DJI,2.93,1998
吉布提,DJI,2.96,1999
吉布提,DJI,3.01,2000
吉布提,DJI,3.06,2001
吉布提,DJI,3.12,2002
吉布提,DJI,3.18,2003
吉布提,DJI,3.24,2004
吉布提,DJI,3.30,2005
吉布提,DJI,3.37,2006
吉布提,DJI,3.44,2007
吉布提,DJI,3.50,2008
吉布提,DJI,3.58,2009
吉布提,DJI,3.66,2010
吉布提,DJI,3.75,2011
吉布提,DJI,3.85,2012
吉布提,DJI,3.94,2013
吉布提,DJI,4.03,2014
吉布提,DJI,4.10,2015
吉布提,DJI,4.16,2016
吉布提,DJI,4.21,2017
多米尼加共和国,DOM,2.58,1960
多米尼加共和国,DOM,2.58,1961
多米尼加共和国,DOM,2.59,1962
多米尼加共和国,DOM,2.59,1963
多米尼加共和国,DOM,2.59,1964
多米尼加共和国,DOM,2.59,1965
多米尼加共和国,DOM,2.61,1966
多米尼加共和国,DOM,2.63,1967
多米尼加共和国,DOM,2.65,1968
多米尼加共和国,DOM,2.66,1969
多米尼加共和国,DOM,2.68,1970
多米尼加共和国,DOM,2.71,1971
多米尼加共和国,DOM,2.74,1972
多米尼加共和国,DOM,2.77,1973
多米尼加共和国,DOM,2.81,1974
多米尼加共和国,DOM,2.84,1975
多米尼加共和国,DOM,2.89,1976
多米尼加共和国,DOM,2.93,1977
多米尼加共和国,DOM,2.98,1978
多米尼加共和国,DOM,3.03,1979
多米尼加共和国,DOM,3.07,1980
多米尼加共和国,DOM,3.14,1981
多米尼加共和国,DOM,3.21,1982
多米尼加共和国,DOM,3.28,1983
多米尼加共和国,DOM,3.34,1984
多米尼加共和国,DOM,3.42,1985
多米尼加共和国,DOM,3.52,1986
多米尼加共和国,DOM,3.62,1987
多米尼加共和国,DOM,3.72,1988
多米尼加共和国,DOM,3.82,1989
多米尼加共和国,DOM,3.92,1990
多米尼加共和国,DOM,4.04,1991
多米尼加共和国,DOM,4.16,1992
多米尼加共和国,DOM,4.28,1993
多米尼加共和国,DOM,4.39,1994
多米尼加共和国,DOM,4.52,1995
多米尼加共和国,DOM,4.64,1996
多米尼加共和国,DOM,4.76,1997
多米尼加共和国,DOM,4.89,1998
多米尼加共和国,DOM,5.01,1999
多米尼加共和国,DOM,5.13,2000
多米尼加共和国,DOM,5.26,2001
多米尼加共和国,DOM,5.37,2002
多米尼加共和国,DOM,5.49,2003
多米尼加共和国,DOM,5.59,2004
多米尼加共和国,DOM,5.68,2005
多米尼加共和国,DOM,5.76,2006
多米尼加共和国,DOM,5.84,2007
多米尼加共和国,DOM,5.91,2008
多米尼加共和国,DOM,5.99,2009
